flight_id,year,month,day,date,dep_hour,dep_minute,carrier,airline_name,airline_type,flight_number,origin,dest,distance_mi,flight_type,cancelled,diverted,dep_delay_min,arr_delay_min,is_delayed,delay_cause,flight_time_min,taxi_out_min,taxi_in_min,gate_turnaround_min,wheels_off,wheels_on
146,2022,1,17,2022-01-17,10,0,AA,American Airlines,Legacy,AA2347,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,52.0,13.0,10.0,48.0,613.0,665.0
147,2022,1,17,2022-01-17,16,0,AA,American Airlines,Legacy,AA8699,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,51.0,24.0,6.0,47.0,984.0,1035.0
148,2022,1,3,2022-01-03,18,0,AA,American Airlines,Legacy,AA5539,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,31.0,11.0,18.0,1111.0,1149.0
149,2022,1,10,2022-01-10,8,30,AA,American Airlines,Legacy,AA7010,IAH,DFW,239,Domestic,0,0,15.0,27.0,1,nas,40.0,12.0,7.0,51.0,537.0,577.0
150,2022,1,18,2022-01-18,11,0,AA,American Airlines,Legacy,AA621,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,19.0,4.0,49.0,679.0,721.0
151,2022,1,15,2022-01-15,18,45,AA,American Airlines,Legacy,AA785,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,36.0,21.0,8.0,43.0,1146.0,1182.0
152,2022,1,17,2022-01-17,22,30,AA,American Airlines,Legacy,AA8889,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,52.0,32.0,9.0,64.0,1382.0,1434.0
153,2022,1,22,2022-01-22,12,0,B6,JetBlue Airways,LCC,B61824,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,35.0,19.0,5.0,23.0,739.0,774.0
154,2022,1,1,2022-01-01,6,30,AA,American Airlines,Legacy,AA6372,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,16.0,8.0,30.0,406.0,446.0
155,2022,1,12,2022-01-12,7,30,AS,Alaska Airlines,Legacy,AS2259,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,47.0,9.0,9.0,59.0,459.0,506.0
156,2022,1,13,2022-01-13,10,45,AA,American Airlines,Legacy,AA7478,IAH,DFW,239,Domestic,0,0,34.0,49.0,1,carrier,34.0,11.0,6.0,35.0,690.0,724.0
157,2022,1,5,2022-01-05,7,30,AA,American Airlines,Legacy,AA1180,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,34.0,6.0,3.0,60.0,456.0,490.0
158,2022,1,13,2022-01-13,21,0,AA,American Airlines,Legacy,AA261,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,49.0,42.0,14.0,59.0,1302.0,1351.0
159,2022,1,30,2022-01-30,19,30,AA,American Airlines,Legacy,AA5569,IAH,DFW,239,Domestic,0,0,16.0,16.0,1,carrier,44.0,23.0,3.0,49.0,1209.0,1253.0
160,2022,1,23,2022-01-23,18,30,AA,American Airlines,Legacy,AA1383,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,29.0,5.0,38.0,1139.0,1184.0
161,2022,1,20,2022-01-20,17,30,AA,American Airlines,Legacy,AA2197,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,51.0,33.0,6.0,31.0,1083.0,1134.0
162,2022,1,3,2022-01-03,14,30,AA,American Airlines,Legacy,AA2196,IAH,DFW,239,Domestic,0,0,85.0,89.0,1,carrier,39.0,22.0,5.0,18.0,977.0,1016.0
163,2022,1,21,2022-01-21,11,45,AA,American Airlines,Legacy,AA785,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,27.0,15.0,10.0,54.0,720.0,747.0
164,2022,1,28,2022-01-28,13,45,AA,American Airlines,Legacy,AA2114,IAH,DFW,239,Domestic,0,0,15.0,31.0,1,carrier,37.0,15.0,7.0,49.0,855.0,892.0
165,2022,1,10,2022-01-10,14,15,AA,American Airlines,Legacy,AA771,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,29.0,24.0,10.0,41.0,879.0,908.0
166,2022,1,24,2022-01-24,12,45,AA,American Airlines,Legacy,AA6076,IAH,DFW,239,Domestic,0,0,17.0,16.0,1,security,36.0,22.0,4.0,73.0,804.0,840.0
167,2022,1,21,2022-01-21,13,0,AA,American Airlines,Legacy,AA672,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,16.0,9.0,45.0,796.0,839.0
168,2022,1,2,2022-01-02,12,0,AA,American Airlines,Legacy,AA3850,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,35.0,19.0,6.0,69.0,739.0,774.0
169,2022,1,22,2022-01-22,13,45,NK,Spirit Airlines,ULCC,NK5874,IAH,DFW,239,Domestic,0,0,15.0,16.0,1,security,42.0,25.0,10.0,54.0,865.0,907.0
170,2022,1,24,2022-01-24,9,0,AA,American Airlines,Legacy,AA5979,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,49.0,17.0,13.0,69.0,557.0,606.0
171,2022,1,30,2022-01-30,6,45,AA,American Airlines,Legacy,AA2651,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,30.0,8.0,7.0,34.0,413.0,443.0
172,2022,1,12,2022-01-12,11,45,AA,American Airlines,Legacy,AA2922,IAH,DFW,239,Domestic,0,0,17.0,27.0,1,late_aircraft,42.0,20.0,14.0,23.0,742.0,784.0
173,2022,1,16,2022-01-16,6,0,UA,United Airlines,Legacy,UA8904,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,11.0,10.0,51.0,371.0,412.0
174,2022,1,4,2022-01-04,8,15,AA,American Airlines,Legacy,AA6374,IAH,DFW,239,Domestic,0,0,15.0,32.0,1,late_aircraft,43.0,10.0,9.0,35.0,520.0,563.0
175,2022,1,1,2022-01-01,7,0,UA,United Airlines,Legacy,UA7644,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,13.0,13.0,49.0,433.0,476.0
176,2022,1,11,2022-01-11,6,30,AA,American Airlines,Legacy,AA9533,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,16.0,6.0,41.0,406.0,448.0
177,2022,1,30,2022-01-30,5,0,AA,American Airlines,Legacy,AA9015,IAH,DFW,239,Domestic,0,0,15.0,31.0,1,nas,45.0,14.0,6.0,52.0,329.0,374.0
178,2022,1,29,2022-01-29,17,15,AA,American Airlines,Legacy,AA9894,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,39.0,26.0,6.0,54.0,1061.0,1100.0
179,2022,1,4,2022-01-04,16,15,AA,American Airlines,Legacy,AA1887,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,24.0,10.0,37.0,999.0,1042.0
180,2022,1,13,2022-01-13,16,15,AA,American Airlines,Legacy,AA4696,IAH,DFW,239,Domestic,1,0,,,0,,,,,,,
181,2022,1,8,2022-01-08,6,30,NK,Spirit Airlines,ULCC,NK5175,IAH,DFW,239,Domestic,1,0,,,0,,,,,,,
182,2022,1,13,2022-01-13,8,15,AA,American Airlines,Legacy,AA6916,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,19.0,7.0,40.0,514.0,557.0
183,2022,1,24,2022-01-24,21,0,B6,JetBlue Airways,LCC,B63298,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,33.0,10.0,47.0,1293.0,1337.0
184,2022,1,31,2022-01-31,17,0,AS,Alaska Airlines,Legacy,AS2144,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,30.0,5.0,47.0,1050.0,1092.0
185,2022,1,9,2022-01-09,10,45,UA,United Airlines,Legacy,UA505,IAH,DFW,239,Domestic,0,0,16.0,22.0,1,weather,36.0,15.0,5.0,39.0,676.0,712.0
186,2022,1,8,2022-01-08,22,30,AA,American Airlines,Legacy,AA9402,IAH,DFW,239,Domestic,0,0,15.0,21.0,1,carrier,52.0,25.0,8.0,51.0,1390.0,1442.0
187,2022,1,6,2022-01-06,8,15,AA,American Airlines,Legacy,AA5510,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,39.0,10.0,3.0,44.0,505.0,544.0
188,2022,1,16,2022-01-16,14,45,AA,American Airlines,Legacy,AA5582,IAH,DFW,239,Domestic,1,0,,,0,,,,,,,
189,2022,1,22,2022-01-22,10,0,AA,American Airlines,Legacy,AA5102,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,47.0,16.0,13.0,44.0,616.0,663.0
190,2022,1,13,2022-01-13,15,0,AA,American Airlines,Legacy,AA6346,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,33.0,10.0,38.0,933.0,978.0
191,2022,1,28,2022-01-28,7,45,NK,Spirit Airlines,ULCC,NK8711,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,49.0,15.0,7.0,34.0,480.0,529.0
192,2022,1,18,2022-01-18,7,30,AA,American Airlines,Legacy,AA301,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,47.0,9.0,13.0,32.0,459.0,506.0
193,2022,1,2,2022-01-02,20,30,AA,American Airlines,Legacy,AA1728,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,24.0,11.0,54.0,1254.0,1294.0
194,2022,1,6,2022-01-06,6,45,UA,United Airlines,Legacy,UA7546,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,55.0,10.0,3.0,53.0,415.0,470.0
195,2022,1,24,2022-01-24,8,45,AA,American Airlines,Legacy,AA1241,IAH,DFW,239,Domestic,0,0,68.0,74.0,1,weather,44.0,14.0,3.0,36.0,607.0,651.0
196,2022,1,4,2022-01-04,5,45,AA,American Airlines,Legacy,AA5646,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,15.0,11.0,61.0,360.0,400.0
197,2022,1,15,2022-01-15,12,0,AA,American Airlines,Legacy,AA4558,IAH,DFW,239,Domestic,0,0,19.0,17.0,1,nas,36.0,20.0,7.0,43.0,759.0,795.0
198,2022,1,27,2022-01-27,11,30,AA,American Airlines,Legacy,AA6239,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,17.0,8.0,55.0,707.0,748.0
199,2022,1,9,2022-01-09,18,0,AA,American Airlines,Legacy,AA1046,IAH,DFW,239,Domestic,0,0,27.0,26.0,1,carrier,55.0,11.0,6.0,36.0,1118.0,1173.0
200,2022,1,3,2022-01-03,11,15,AA,American Airlines,Legacy,AA6726,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,31.0,19.0,4.0,47.0,694.0,725.0
201,2022,1,13,2022-01-13,16,15,AA,American Airlines,Legacy,AA2667,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,47.0,36.0,4.0,50.0,1011.0,1058.0
202,2022,1,28,2022-01-28,7,0,AA,American Airlines,Legacy,AA657,IAH,DFW,239,Domestic,0,0,15.0,24.0,1,nas,40.0,13.0,6.0,55.0,448.0,488.0
203,2022,1,26,2022-01-26,13,15,AA,American Airlines,Legacy,AA8225,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,25.0,3.0,34.0,820.0,863.0
204,2022,1,24,2022-01-24,16,30,AA,American Airlines,Legacy,AA2919,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,25.0,9.0,52.0,1015.0,1056.0
205,2022,1,7,2022-01-07,14,30,AA,American Airlines,Legacy,AA2867,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,5.0,9.0,47.0,875.0,919.0
206,2022,1,18,2022-01-18,12,30,AA,American Airlines,Legacy,AA8833,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,24.0,10.0,51.0,774.0,812.0
207,2022,1,7,2022-01-07,6,0,AA,American Airlines,Legacy,AA4997,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,13.0,6.0,48.0,373.0,415.0
208,2022,1,14,2022-01-14,15,45,AA,American Airlines,Legacy,AA8013,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,47.0,35.0,5.0,49.0,980.0,1027.0
209,2022,1,28,2022-01-28,17,15,AA,American Airlines,Legacy,AA2880,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,17.0,10.0,42.0,1052.0,1090.0
210,2022,1,7,2022-01-07,22,30,AA,American Airlines,Legacy,AA7751,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,48.0,17.0,3.0,47.0,1367.0,1415.0
211,2022,1,8,2022-01-08,21,45,AA,American Airlines,Legacy,AA5690,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,37.0,4.0,45.0,1342.0,1385.0
212,2022,1,8,2022-01-08,19,45,AA,American Airlines,Legacy,AA9109,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,27.0,10.0,32.0,1212.0,1250.0
213,2022,1,8,2022-01-08,10,15,AA,American Airlines,Legacy,AA9110,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,35.0,12.0,6.0,55.0,627.0,662.0
214,2022,1,13,2022-01-13,20,0,AA,American Airlines,Legacy,AA8143,IAH,DFW,239,Domestic,0,0,34.0,53.0,1,carrier,44.0,20.0,8.0,45.0,1254.0,1298.0
215,2022,1,11,2022-01-11,18,45,AA,American Airlines,Legacy,AA2687,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,39.0,24.0,9.0,43.0,1149.0,1188.0
216,2022,1,9,2022-01-09,6,30,AA,American Airlines,Legacy,AA4524,IAH,DFW,239,Domestic,0,1,0.0,0.0,0,,40.0,13.0,3.0,61.0,403.0,443.0
217,2022,1,6,2022-01-06,12,15,AA,American Airlines,Legacy,AA1561,IAH,DFW,239,Domestic,0,0,145.0,143.0,1,weather,37.0,25.0,4.0,64.0,905.0,942.0
218,2022,1,1,2022-01-01,7,0,AA,American Airlines,Legacy,AA8116,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,33.0,13.0,3.0,31.0,433.0,466.0
219,2022,1,4,2022-01-04,15,15,AA,American Airlines,Legacy,AA4314,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,46.0,17.0,12.0,38.0,932.0,978.0
220,2022,1,28,2022-01-28,17,30,AA,American Airlines,Legacy,AA4163,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,18.0,4.0,39.0,1068.0,1108.0
221,2022,1,21,2022-01-21,5,30,AA,American Airlines,Legacy,AA8935,IAH,DFW,239,Domestic,0,1,0.0,0.0,0,,46.0,7.0,10.0,53.0,337.0,383.0
222,2022,1,8,2022-01-08,6,0,AA,American Airlines,Legacy,AA6783,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,12.0,9.0,45.0,372.0,410.0
223,2022,1,22,2022-01-22,10,0,AA,American Airlines,Legacy,AA5202,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,22.0,8.0,40.0,622.0,665.0
224,2022,1,31,2022-01-31,12,30,F9,Frontier Airlines,ULCC,F92395,IAH,DFW,239,Domestic,0,0,52.0,64.0,1,late_aircraft,44.0,20.0,3.0,44.0,822.0,866.0
225,2022,1,22,2022-01-22,5,15,AA,American Airlines,Legacy,AA1857,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,14.0,4.0,47.0,329.0,371.0
226,2022,1,3,2022-01-03,8,0,AA,American Airlines,Legacy,AA9161,IAH,DFW,239,Domestic,0,0,20.0,26.0,1,late_aircraft,33.0,14.0,14.0,28.0,514.0,547.0
227,2022,1,22,2022-01-22,19,15,AA,American Airlines,Legacy,AA7076,IAH,DFW,239,Domestic,0,0,16.0,26.0,1,nas,41.0,17.0,5.0,54.0,1188.0,1229.0
228,2022,1,11,2022-01-11,8,0,AA,American Airlines,Legacy,AA2317,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,11.0,9.0,29.0,491.0,535.0
229,2022,1,28,2022-01-28,9,15,AA,American Airlines,Legacy,AA2276,IAH,DFW,239,Domestic,0,0,100.0,107.0,1,weather,40.0,13.0,10.0,42.0,668.0,708.0
230,2022,1,25,2022-01-25,8,0,AA,American Airlines,Legacy,AA1205,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,33.0,11.0,11.0,22.0,491.0,524.0
231,2022,1,4,2022-01-04,5,15,UA,United Airlines,Legacy,UA760,IAH,DFW,239,Domestic,0,0,15.0,10.0,1,carrier,42.0,11.0,3.0,68.0,341.0,383.0
232,2022,1,3,2022-01-03,13,15,B6,JetBlue Airways,LCC,B61522,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,24.0,7.0,63.0,819.0,859.0
233,2022,1,18,2022-01-18,21,0,AA,American Airlines,Legacy,AA3707,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,28.0,28.0,9.0,49.0,1288.0,1316.0
234,2022,1,24,2022-01-24,11,45,AA,American Airlines,Legacy,AA4407,IAH,DFW,239,Domestic,0,0,15.0,30.0,1,weather,45.0,5.0,5.0,32.0,725.0,770.0
235,2022,1,3,2022-01-03,20,15,AA,American Airlines,Legacy,AA305,IAH,DFW,239,Domestic,0,0,62.0,79.0,1,nas,46.0,28.0,6.0,53.0,1305.0,1351.0
236,2022,1,25,2022-01-25,17,30,DL,Delta Air Lines,Legacy,DL8812,IAH,DFW,239,Domestic,0,0,30.0,47.0,1,nas,50.0,25.0,9.0,38.0,1105.0,1155.0
237,2022,1,17,2022-01-17,12,45,AA,American Airlines,Legacy,AA2710,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,46.0,24.0,8.0,33.0,789.0,835.0
238,2022,1,4,2022-01-04,18,0,AA,American Airlines,Legacy,AA780,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,24.0,7.0,44.0,1104.0,1144.0
239,2022,1,29,2022-01-29,10,0,AA,American Airlines,Legacy,AA7206,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,21.0,12.0,19.0,621.0,666.0
240,2022,1,26,2022-01-26,16,45,AS,Alaska Airlines,Legacy,AS4869,IAH,DFW,239,Domestic,1,0,,,0,,,,,,,
241,2022,1,29,2022-01-29,7,45,AA,American Airlines,Legacy,AA2863,IAH,DFW,239,Domestic,0,0,15.0,25.0,1,carrier,40.0,13.0,8.0,61.0,493.0,533.0
242,2022,1,16,2022-01-16,12,15,F9,Frontier Airlines,ULCC,F98051,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,47.0,23.0,10.0,28.0,758.0,805.0
243,2022,1,23,2022-01-23,20,30,AA,American Airlines,Legacy,AA3268,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,36.0,18.0,11.0,26.0,1248.0,1284.0
244,2022,1,5,2022-01-05,15,0,AA,American Airlines,Legacy,AA6458,IAH,DFW,239,Domestic,0,0,15.0,11.0,1,nas,39.0,15.0,6.0,49.0,930.0,969.0
245,2022,1,19,2022-01-19,21,0,AA,American Airlines,Legacy,AA3902,IAH,DFW,239,Domestic,0,0,280.0,276.0,1,weather,49.0,22.0,6.0,65.0,1562.0,1611.0
246,2022,1,17,2022-01-17,13,30,AA,American Airlines,Legacy,AA1618,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,46.0,12.0,8.0,49.0,822.0,868.0
247,2022,1,6,2022-01-06,21,30,AA,American Airlines,Legacy,AA1406,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,52.0,32.0,5.0,62.0,1322.0,1374.0
248,2022,1,10,2022-01-10,10,0,AA,American Airlines,Legacy,AA3094,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,11.0,4.0,51.0,611.0,652.0
249,2022,1,16,2022-01-16,22,30,DL,Delta Air Lines,Legacy,DL2020,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,25.0,7.0,25.0,1375.0,1417.0
250,2022,1,10,2022-01-10,7,0,UA,United Airlines,Legacy,UA1464,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,50.0,12.0,10.0,41.0,432.0,482.0
251,2022,1,31,2022-01-31,16,30,WN,Southwest Airlines,LCC,WN8660,IAH,DFW,239,Domestic,1,0,,,0,,,,,,,
252,2022,1,21,2022-01-21,16,45,AS,Alaska Airlines,Legacy,AS1729,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,50.0,21.0,12.0,56.0,1026.0,1076.0
253,2022,1,16,2022-01-16,11,15,WN,Southwest Airlines,LCC,WN6964,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,5.0,10.0,35.0,680.0,723.0
254,2022,1,9,2022-01-09,8,30,AA,American Airlines,Legacy,AA4558,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,47.0,14.0,14.0,35.0,524.0,571.0
255,2022,1,27,2022-01-27,8,15,AA,American Airlines,Legacy,AA7015,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,5.0,9.0,61.0,500.0,541.0
256,2022,1,22,2022-01-22,8,0,AA,American Airlines,Legacy,AA2132,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,12.0,8.0,32.0,492.0,537.0
257,2022,1,10,2022-01-10,22,15,B6,JetBlue Airways,LCC,B64027,IAH,DFW,239,Domestic,0,0,106.0,124.0,1,carrier,33.0,29.0,7.0,46.0,1470.0,1503.0
258,2022,1,25,2022-01-25,14,30,AA,American Airlines,Legacy,AA186,IAH,DFW,239,Domestic,0,0,15.0,25.0,1,carrier,47.0,8.0,3.0,45.0,893.0,940.0
259,2022,1,17,2022-01-17,13,30,AA,American Airlines,Legacy,AA1747,IAH,DFW,239,Domestic,1,0,,,0,,,,,,,
260,2022,1,23,2022-01-23,14,0,AA,American Airlines,Legacy,AA7278,IAH,DFW,239,Domestic,0,0,23.0,34.0,1,carrier,49.0,16.0,11.0,67.0,879.0,928.0
261,2022,1,14,2022-01-14,8,30,AA,American Airlines,Legacy,AA3652,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,12.0,12.0,38.0,522.0,565.0
262,2022,1,19,2022-01-19,6,15,AA,American Airlines,Legacy,AA4490,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,53.0,17.0,7.0,68.0,392.0,445.0
263,2022,1,24,2022-01-24,18,30,AA,American Airlines,Legacy,AA3800,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,47.0,25.0,5.0,65.0,1135.0,1182.0
264,2022,1,11,2022-01-11,17,0,AA,American Airlines,Legacy,AA817,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,25.0,6.0,36.0,1045.0,1085.0
265,2022,1,29,2022-01-29,20,30,B6,JetBlue Airways,LCC,B66091,IAH,DFW,239,Domestic,1,0,,,0,,,,,,,
266,2022,1,4,2022-01-04,16,45,AA,American Airlines,Legacy,AA5726,IAH,DFW,239,Domestic,0,0,15.0,19.0,1,late_aircraft,36.0,18.0,4.0,27.0,1038.0,1074.0
267,2022,1,28,2022-01-28,21,30,AA,American Airlines,Legacy,AA7391,IAH,DFW,239,Domestic,1,0,,,0,,,,,,,
268,2022,1,2,2022-01-02,16,45,AA,American Airlines,Legacy,AA4778,IAH,DFW,239,Domestic,0,0,46.0,60.0,1,nas,43.0,17.0,12.0,53.0,1068.0,1111.0
269,2022,1,28,2022-01-28,10,30,B6,JetBlue Airways,LCC,B63745,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,49.0,14.0,8.0,58.0,644.0,693.0
270,2022,1,10,2022-01-10,13,15,AA,American Airlines,Legacy,AA5555,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,13.0,10.0,55.0,808.0,851.0
271,2022,1,17,2022-01-17,6,15,AA,American Airlines,Legacy,AA6211,IAH,DFW,239,Domestic,0,0,22.0,31.0,1,carrier,48.0,15.0,8.0,26.0,412.0,460.0
272,2022,1,28,2022-01-28,22,15,AA,American Airlines,Legacy,AA9655,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,30.0,9.0,44.0,1365.0,1409.0
273,2022,2,26,2022-02-26,7,45,AA,American Airlines,Legacy,AA2203,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,7.0,8.0,41.0,472.0,515.0
274,2022,2,14,2022-02-14,9,30,AS,Alaska Airlines,Legacy,AS1574,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,20.0,9.0,57.0,590.0,634.0
275,2022,2,13,2022-02-13,6,30,AA,American Airlines,Legacy,AA6744,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,47.0,10.0,3.0,52.0,400.0,447.0
276,2022,2,3,2022-02-03,8,30,UA,United Airlines,Legacy,UA167,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,12.0,7.0,52.0,522.0,562.0
277,2022,2,19,2022-02-19,12,15,AA,American Airlines,Legacy,AA9329,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,8.0,9.0,55.0,743.0,786.0
278,2022,2,11,2022-02-11,12,0,AA,American Airlines,Legacy,AA2605,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,41.0,12.0,11.0,57.0,732.0,773.0
279,2022,2,22,2022-02-22,20,0,AA,American Airlines,Legacy,AA4629,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,51.0,23.0,6.0,49.0,1223.0,1274.0
280,2022,2,16,2022-02-16,5,30,AA,American Airlines,Legacy,AA3975,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,15.0,11.0,48.0,345.0,388.0
281,2022,2,22,2022-02-22,12,45,AA,American Airlines,Legacy,AA9233,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,19.0,3.0,52.0,784.0,826.0
282,2022,2,11,2022-02-11,8,45,F9,Frontier Airlines,ULCC,F97531,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,38.0,10.0,10.0,64.0,535.0,573.0
283,2022,2,15,2022-02-15,22,15,AA,American Airlines,Legacy,AA6165,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,45.0,29.0,9.0,22.0,1364.0,1409.0
284,2022,2,7,2022-02-07,13,15,AA,American Airlines,Legacy,AA2042,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,40.0,18.0,7.0,50.0,813.0,853.0
285,2022,2,8,2022-02-08,12,15,AA,American Airlines,Legacy,AA4231,IAH,DFW,239,Domestic,1,0,,,0,,,,,,,
286,2022,2,5,2022-02-05,7,30,NK,Spirit Airlines,ULCC,NK6481,IAH,DFW,239,Domestic,0,0,15.0,23.0,1,weather,40.0,13.0,8.0,77.0,478.0,518.0
287,2022,2,24,2022-02-24,6,45,AA,American Airlines,Legacy,AA876,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,46.0,10.0,7.0,37.0,415.0,461.0
288,2022,2,22,2022-02-22,14,0,AA,American Airlines,Legacy,AA7224,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,43.0,9.0,7.0,55.0,849.0,892.0
289,2022,2,18,2022-02-18,14,45,AA,American Airlines,Legacy,AA286,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,18.0,9.0,36.0,903.0,945.0
290,2022,2,25,2022-02-25,9,0,AA,American Airlines,Legacy,AA1795,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,52.0,15.0,8.0,26.0,555.0,607.0
291,2022,2,27,2022-02-27,8,30,AA,American Airlines,Legacy,AA6955,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,44.0,11.0,9.0,42.0,521.0,565.0
292,2022,2,23,2022-02-23,9,15,AA,American Airlines,Legacy,AA7969,IAH,DFW,239,Domestic,0,0,0.0,0.0,0,,42.0,12.0,9.0,50.0,567.0,609.0
293,2022,2,20,2022-02-20,10,30,AA,American Airlines,Legacy,AA4068,IAH,DFW,239,Domestic,0,0,50.0,62.0,1,carrier,41.0,13.0,5.0,34.0,693.0,734.0
